location_id,is_location_exact,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,Rank
38455985,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwmarkt en Lastage,Centrum-Oost,,Amsterdam,Noord-Holland,1011 AX,NULL,NULL,NL,Netherlands,52.37429,4.90556,1
38371742,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwmarkt en Lastage,Centrum-Oost,,Amsterdam,Noord-Holland,1011 BJ,NULL,NULL,NL,Netherlands,52.37222,4.9041,2
37937563,t,"Amsterdam, Noord-Holland, Netherlands",Nieuwmarkt en Lastage,Centrum-Oost,,Amsterdam,Noord-Holland,1011 VM,NULL,NULL,NL,Netherlands,52.36814,4.90747,3
37922105,f,"Amsterdam, Noord-Holland, Netherlands",Nieuwmarkt en Lastage,Centrum-Oost,,Amsterdam,Noord-Holland,1011 AW,NULL,NULL,NL,Netherlands,52.37234,4.90618,4
37921800,f,"Amsterdam, Noord-Holland, Netherlands",Nieuwmarkt en Lastage,Centrum-Oost,,Amsterdam,Noord-Holland,1011 AW,NULL,NULL,NL,Netherlands,52.37266,4.90791,5
37950991,t,"Berlin, Berlin, Germany",Nikolassee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14129,NULL,NULL,DE,Germany,52.43619,13.21363,1
37307053,t,"Berlin, Berlin, Germany",Nikolassee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14129,NULL,NULL,DE,Germany,52.42655,13.19396,2
36879869,f,"Berlin, Berlin, Germany",Nikolassee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14129,NULL,NULL,DE,Germany,52.43648,13.19596,3
36870785,f,"Berlin, Berlin, Germany",Nikolassee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14129,NULL,NULL,DE,Germany,52.43647,13.19709,4
36657578,f,"Berlin, Berlin, Germany",Nikolassee,Zehlendorf  SÃ¼dwest,Steglitz - Zehlendorf,Berlin,Berlin,14129,NULL,NULL,DE,Germany,52.44402,13.17555,5
38640153,f,"Berlin, Berlin, Germany",OberschÃ¶neweide,OberschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12459,NULL,NULL,DE,Germany,52.46454,13.50652,1
38174875,f,"Berlin, Berlin, Germany",OberschÃ¶neweide,OberschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12459,NULL,NULL,DE,Germany,52.46734,13.51039,2
37563710,f,"Berlin, Berlin, Germany",OberschÃ¶neweide,OberschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12459,NULL,NULL,DE,Germany,52.4599,13.52862,3
37271095,t,"Berlin, Berlin, Germany",OberschÃ¶neweide,OberschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12459,NULL,NULL,DE,Germany,52.46272,13.5206,4
36409434,t,"Berlin, Berlin, Germany",OberschÃ¶neweide,OberschÃ¶neweide,Treptow - KÃ¶penick,Berlin,Berlin,12459,NULL,NULL,DE,Germany,52.4598,13.5302,5
38569893,t,"Amsterdam, Noord-Holland, Netherlands",Oost,Centrum-Oost,,Amsterdam,Noord-Holland,1018 GS,NULL,NULL,NL,Netherlands,52.36087,4.9087,1
38564626,f,"Amsterdam, Noord-Holland, Netherlands",Oost,Centrum-Oost,,Amsterdam,Noord-Holland,1018 GB,NULL,NULL,NL,Netherlands,52.36247,4.90903,2
38546573,t,"Amsterdam, Noord-Holland, Netherlands",Oost,Centrum-Oost,,Amsterdam,Noord-Holland,1018 MR,NULL,NULL,NL,Netherlands,52.37024,4.92596,3
38452521,t,"Amsterdam, Noord-Holland, Netherlands",Oost,Centrum-Oost,,Amsterdam,Noord-Holland,1018 EW,NULL,NULL,NL,Netherlands,52.36134,4.90709,4
38449868,f,"Amsterdam, Noord-Holland, Netherlands",Oost,Centrum-Oost,,Amsterdam,Noord-Holland,1018,NULL,NULL,NL,Netherlands,52.36552,4.90614,5
38270534,t,"Amsterdam, Noord-Holland, Netherlands",Oostelijke Eilanden en Kadijken,Centrum-Oost,,Amsterdam,Noord-Holland,1018 KN,NULL,NULL,NL,Netherlands,52.37106,4.91748,1
37645132,t,"Amsterdam, Noord-Holland, Netherlands",Oostelijke Eilanden en Kadijken,Centrum-Oost,,Amsterdam,Noord-Holland,1018 AM,NULL,NULL,NL,Netherlands,52.36816,4.92811,2
37320015,t,"Amsterdam, Noord-Holland, Netherlands",Oostelijke Eilanden en Kadijken,Centrum-Oost,,Amsterdam,Noord-Holland,1018 PX,NULL,NULL,NL,Netherlands,52.37235,4.93064,3
35824534,f,"Amsterdam, Noord-Holland, Netherlands",Oostelijke Eilanden en Kadijken,Centrum-Oost,,Amsterdam,Noord-Holland,1018 NA,NULL,NULL,NL,Netherlands,52.36782,4.92167,4
35675026,f,"Amsterdam, NH, Netherlands",Oostelijke Eilanden en Kadijken,Centrum-Oost,,Amsterdam,NH,1018,NULL,NULL,NL,Netherlands,52.37085,4.93126,5
38530735,f,"Amsterdam, NH, Netherlands",Oosterparkbuurt,Oud-Oost,,Amsterdam,NH,1092 bv,NULL,NULL,NL,Netherlands,52.35818,4.92489,1
38473476,t,"Amsterdam, Noord-Holland, Netherlands",Oosterparkbuurt,Oud-Oost,,Amsterdam,Noord-Holland,1091 HA,NULL,NULL,NL,Netherlands,52.35711,4.9121,2
38447036,t,"Amsterdam, Noord-Holland, Netherlands",Oosterparkbuurt,Oud-Oost,,Amsterdam,Noord-Holland,1091 VX,NULL,NULL,NL,Netherlands,52.35102,4.91562,3
38408709,t,"Amsterdam, Noord-Holland, Netherlands",Oosterparkbuurt,Oud-Oost,,Amsterdam,Noord-Holland,1092 EA,NULL,NULL,NL,Netherlands,52.35778,4.91902,4
38403621,f,"Amsterdam, Noord-Holland, Netherlands",Oosterparkbuurt,Oud-Oost,,Amsterdam,Noord-Holland,1092 VH,NULL,NULL,NL,Netherlands,52.35702,4.92199,5
37847201,t,"Amsterdam, Noord-Holland, Netherlands",Oostzanerwerf,Noord-West,,Amsterdam,Noord-Holland,1033 WK,NULL,NULL,NL,Netherlands,52.42084,4.88141,1
37737547,t,"Amsterdam, Noord-Holland, Netherlands",Oostzanerwerf,Noord-West,,Amsterdam,Noord-Holland,1035 XZ,NULL,NULL,NL,Netherlands,52.4204,4.89602,2
37585995,t,"Amsterdam, Noord-Holland, Netherlands",Oostzanerwerf,Noord-West,,Amsterdam,Noord-Holland,1035 NV,NULL,NULL,NL,Netherlands,52.4191,4.89722,3
37448737,t,"Amsterdam, Noord-Holland, Netherlands",Oostzanerwerf,Noord-West,,Amsterdam,Noord-Holland,1035 HZ,NULL,NULL,NL,Netherlands,52.42428,4.88678,4
36383848,t,"Amsterdam, Noord-Holland, Netherlands",Oostzanerwerf,Noord-West,,Amsterdam,Noord-Holland,1035 HP,NULL,NULL,NL,Netherlands,52.4217,4.88539,5
38504473,f,"Amsterdam, Noord-Holland, Netherlands",Osdorp,Osdorp,,Amsterdam,Noord-Holland,1068,NULL,NULL,NL,Netherlands,52.35762,4.80647,1
38471546,f,"Amsterdam, NH, Netherlands",Osdorp,De Aker - Nieuw Sloten,,Amsterdam,NH,1060 RN,NULL,NULL,NL,Netherlands,52.35224,4.78073,2
38349558,f,"Amsterdam, Noord-Holland, Netherlands",Osdorp,De Aker - Nieuw Sloten,,Amsterdam,Noord-Holland,1060 RG,NULL,NULL,NL,Netherlands,52.34925,4.78285,3
38178718,f,"Amsterdam, Noord-Holland, Netherlands",Osdorp,Osdorp,,Amsterdam,Noord-Holland,1067 TD,NULL,NULL,NL,Netherlands,52.37911,4.76395,4
38038398,t,"Amsterdam, Noord-Holland, Netherlands",Osdorp,De Aker - Nieuw Sloten,,Amsterdam,Noord-Holland,1066 DE,NULL,NULL,NL,Netherlands,52.33837,4.79473,5
38581180,f,"Amsterdam, Noord-Holland, Netherlands",Oud-West,De Baarsjes - Oud-West,,Amsterdam,Noord-Holland,1057,NULL,NULL,NL,Netherlands,52.36835,4.86258,1
38578168,t,"Amsterdam, Noord-Holland, Netherlands",Oud-West,De Baarsjes - Oud-West,,Amsterdam,Noord-Holland,1056 DW,NULL,NULL,NL,Netherlands,52.37287,4.85349,2
38565298,t,"Amsterdam, Noord-Holland, Netherlands",Oud-West,De Baarsjes - Oud-West,,Amsterdam,Noord-Holland,1053 EM,NULL,NULL,NL,Netherlands,52.36557,4.86713,3
38563719,t,"Amsterdam, Noord-Holland, Netherlands",Oud-West,De Baarsjes - Oud-West,,Amsterdam,Noord-Holland,1054 TZ,NULL,NULL,NL,Netherlands,52.3604,4.85887,4
38560237,t,"Amsterdam, Noord-Holland, Netherlands",Oud-West,De Baarsjes - Oud-West,,Amsterdam,Noord-Holland,1057 DN,NULL,NULL,NL,Netherlands,52.36874,4.85718,5
38578463,f,"Amsterdam, North Holland, Netherlands",Oud-Zuid,Zuid,,Amsterdam,North Holland,1059 AJ,NULL,NULL,NL,Netherlands,52.34949,4.85062,1
38559801,f,"Amsterdam, Noord-Holland, Netherlands",Oud-Zuid,Zuid,,Amsterdam,Noord-Holland,1058,NULL,NULL,NL,Netherlands,52.35339,4.85083,2
38539547,t,"Amsterdam, Noord-Holland, Netherlands",Oud-Zuid,De Pijp - Rivierenbuurt,,Amsterdam,Noord-Holland,1072 VR,NULL,NULL,NL,Netherlands,52.3542,4.88875,3
38537935,f,"Amsterdam, NH, Netherlands",Oud-Zuid,De Pijp - Rivierenbuurt,,Amsterdam,NH,1073 RK,NULL,NULL,NL,Netherlands,52.35062,4.90174,4
38468479,f,"Amsterdam, Noord-Holland, Netherlands",Oud-Zuid,De Pijp - Rivierenbuurt,,Amsterdam,Noord-Holland,1072 GW,NULL,NULL,NL,Netherlands,52.35161,4.89047,5
38598518,f,"Amsterdam, NH, Netherlands",Overtoomse Veld,Slotervaart,,Amsterdam,NH,1058 eg,NULL,NULL,NL,Netherlands,52.36014,4.84255,1
38594814,f,"Amsterdam, Noord-Holland, Netherlands",Overtoomse Veld,Slotervaart,,Amsterdam,Noord-Holland,1061 VR,NULL,NULL,NL,Netherlands,52.36523,4.83988,2
38587299,f,"Amsterdam, Noord-Holland, Netherlands",Overtoomse Veld,Slotervaart,,Amsterdam,Noord-Holland,1061 VR,NULL,NULL,NL,Netherlands,52.36704,4.84122,3
38479942,t,"Amsterdam, Noord-Holland, Netherlands",Overtoomse Veld,Slotervaart,,Amsterdam,Noord-Holland,1062 JP,NULL,NULL,NL,Netherlands,52.36261,4.83726,4
38319342,t,"Amsterdam, Noord-Holland, Netherlands",Overtoomse Veld,Slotervaart,,Amsterdam,Noord-Holland,1058 EJ,NULL,NULL,NL,Netherlands,52.36137,4.84383,5
38533330,t,"Berlin, Berlin, Germany",Pankow,Pankow Zentrum,Pankow,Berlin,Berlin,13187,NULL,NULL,DE,Germany,52.56527,13.40495,1
38487219,t,"Berlin, Berlin, Germany",Pankow,Pankow SÃ¼d,Pankow,Berlin,Berlin,13187,NULL,NULL,DE,Germany,52.55982,13.40884,2
38447114,t,"Berlin, Berlin, Germany",Pankow,Pankow SÃ¼d,Pankow,Berlin,Berlin,13189,NULL,NULL,DE,Germany,52.56004,13.42232,3
38398168,t,"Berlin, Berlin, Germany",Pankow,Pankow Zentrum,Pankow,Berlin,Berlin,13187,NULL,NULL,DE,Germany,52.56603,13.40026,4
38274351,t,"Berlin, Berlin, Germany",Pankow,Pankow SÃ¼d,Pankow,Berlin,Berlin,10439,NULL,NULL,DE,Germany,52.55456,13.41937,5
38715494,f,"Berlin, Berlin, Germany",PlÃ¤nterwald,PlÃ¤nterwald,Treptow - KÃ¶penick,Berlin,Berlin,12435,NULL,NULL,DE,Germany,52.48561,13.46281,1
38283456,f,"Berlin, Berlin, Germany",PlÃ¤nterwald,PlÃ¤nterwald,Treptow - KÃ¶penick,Berlin,Berlin,12435,NULL,NULL,DE,Germany,52.48939,13.46076,2
37445297,f,"Berlin, Berlin, Germany",PlÃ¤nterwald,PlÃ¤nterwald,Treptow - KÃ¶penick,Berlin,Berlin,12437,NULL,NULL,DE,Germany,52.47559,13.48377,3
37006773,t,"Berlin, Berlin, Germany",PlÃ¤nterwald,PlÃ¤nterwald,Treptow - KÃ¶penick,Berlin,Berlin,12435,NULL,NULL,DE,Germany,52.48619,13.46549,4
36993586,t,"Berlin, Berlin, Germany",PlÃ¤nterwald,PlÃ¤nterwald,Treptow - KÃ¶penick,Berlin,Berlin,12437,NULL,NULL,DE,Germany,52.4791,13.48369,5
37668542,f,"Berlin, Berlin, Germany",Potsdamer Platz,SÃ¼dliche Friedrichstadt,Friedrichshain-Kreuzberg,Berlin,Berlin,10963,NULL,NULL,DE,Germany,52.50512,13.38324,1
37557256,t,"Berlin, Berlin, Germany",Potsdamer Platz,Tiergarten SÃ¼d,Mitte,Berlin,Berlin,10963,NULL,NULL,DE,Germany,52.50712,13.37472,2
36297061,t,"Berlin, Berlin, Germany",Potsdamer Platz,SÃ¼dliche Friedrichstadt,Friedrichshain-Kreuzberg,Berlin,Berlin,10963,NULL,NULL,DE,Germany,52.50536,13.38127,3
36037465,f,"Berlin, Berlin, Germany",Potsdamer Platz,Regierungsviertel,Mitte,Berlin,Berlin,10117,NULL,NULL,DE,Germany,52.51044,13.37967,4
36028458,t,"Berlin, Berlin, Germany",Potsdamer Platz,Regierungsviertel,Mitte,Berlin,Berlin,10117,NULL,NULL,DE,Germany,52.51033,13.37879,5
38725022,f,"Berlin, Berlin, Germany",Prenzlauer Berg,Helmholtzplatz,Pankow,Berlin,Berlin,10437,NULL,NULL,DE,Germany,52.54557,13.41769,1
38721812,t,"Berlin, Berlin, Germany",Prenzlauer Berg,Prenzlauer Berg SÃ¼dwest,Pankow,Berlin,Berlin,10435,NULL,NULL,DE,Germany,52.53438,13.40991,2
38714723,t,"Berlin, Berlin, Germany",Prenzlauer Berg,Prenzlauer Berg SÃ¼d,Pankow,Berlin,Berlin,10405,NULL,NULL,DE,Germany,52.53614,13.42961,3
38669318,t,"Berlin, Berlin, Germany",Prenzlauer Berg,Prenzlauer Berg SÃ¼d,Pankow,Berlin,Berlin,10405,NULL,NULL,DE,Germany,52.5342,13.42359,4
38669304,t,"Berlin, Berlin, Germany",Prenzlauer Berg,Prenzlauer Berg Nord,Pankow,Berlin,Berlin,10409,NULL,NULL,DE,Germany,52.54567,13.434,5
38545660,t,"Erkner, Brandenburg, Germany",Rahnsdorf,Rahnsdorf/Hessenwinkel,Treptow - KÃ¶penick,Erkner,Brandenburg,15537,NULL,NULL,DE,Germany,52.43927,13.7514,1
38540952,t,"Erkner, Brandenburg, Germany",Rahnsdorf,Rahnsdorf/Hessenwinkel,Treptow - KÃ¶penick,Erkner,Brandenburg,15537,NULL,NULL,DE,Germany,52.44012,13.75208,2
38441220,t,"Berlin, Berlin, Germany",Rahnsdorf,Rahnsdorf/Hessenwinkel,Treptow - KÃ¶penick,Berlin,Berlin,12589,NULL,NULL,DE,Germany,52.42826,13.70465,3
38251011,t,"Erkner, Brandenburg, Germany",Rahnsdorf,Rahnsdorf/Hessenwinkel,Treptow - KÃ¶penick,Erkner,Brandenburg,15537,NULL,NULL,DE,Germany,52.43948,13.75373,4
35750290,t,"Berlin, Berlin, Germany",Rahnsdorf,Rahnsdorf/Hessenwinkel,Treptow - KÃ¶penick,Berlin,Berlin,12589,NULL,NULL,DE,Germany,52.43324,13.70473,5
38727305,f,"Berlin, Berlin, Germany",Reinickendorf,Ost 2,Reinickendorf,Berlin,Berlin,13407,NULL,NULL,DE,Germany,52.57222,13.34574,1
38656621,f,"Berlin, Berlin, Germany",Reinickendorf,West 4,Reinickendorf,Berlin,Berlin,13403,NULL,NULL,DE,Germany,52.56888,13.3166,2
38656407,f,"Berlin, Berlin, Germany",Reinickendorf,West 4,Reinickendorf,Berlin,Berlin,13403,NULL,NULL,DE,Germany,52.56853,13.3162,3
38504278,t,"Berlin, Berlin, Germany",Reinickendorf,Ost 2,Reinickendorf,Berlin,Berlin,13403,NULL,NULL,DE,Germany,52.56631,13.32967,4
38353796,t,"Berlin, Berlin, Germany",Reinickendorf,Ost 2,Reinickendorf,Berlin,Berlin,13407,NULL,NULL,DE,Germany,52.56226,13.35535,5
38562354,t,"Amsterdam, Noord-Holland, Netherlands",Rivierenbuurt,De Pijp - Rivierenbuurt,,Amsterdam,Noord-Holland,1078 PB,NULL,NULL,NL,Netherlands,52.34454,4.90225,1
38562331,f,"Amsterdam, NH, Netherlands",Rivierenbuurt,De Pijp - Rivierenbuurt,,Amsterdam,NH,1079 JB,NULL,NULL,NL,Netherlands,52.3443,4.90825,2
38441717,t,"Amsterdam, Noord-Holland, Netherlands",Rivierenbuurt,De Pijp - Rivierenbuurt,,Amsterdam,Noord-Holland,1079 BN,NULL,NULL,NL,Netherlands,52.3431,4.91107,3
38421399,t,"Amsterdam, Noord-Holland, Netherlands",Rivierenbuurt,De Pijp - Rivierenbuurt,,Amsterdam,Noord-Holland,1079 JJ,NULL,NULL,NL,Netherlands,52.3414,4.90819,4
38417080,t,"Amsterdam, Noord-Holland, Netherlands",Rivierenbuurt,De Pijp - Rivierenbuurt,,Amsterdam,Noord-Holland,1078 KZ,NULL,NULL,NL,Netherlands,52.34395,4.89324,5
38371596,t,"Berlin, Berlin, Germany",Rosenthal,Blankenfelde/NiederschÃ¶nhausen,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.59093,13.38977,1
36670926,f,"Berlin, Berlin, Germany",Rosenthal,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.59221,13.38415,2
35406725,t,"Berlin, Berlin, Germany",Rosenthal,SchÃ¶nholz/Wilhelmsruh/Rosenthal,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.5978,13.37712,3
35348359,t,"Berlin, Berlin, Germany",Rosenthal,Blankenfelde/NiederschÃ¶nhausen,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.59501,13.401,4
29299465,t,"Berlin, Berlin, Germany",Rosenthal,Blankenfelde/NiederschÃ¶nhausen,Pankow,Berlin,Berlin,13158,NULL,NULL,DE,Germany,52.59203,13.39375,5
38366533,t,"Berlin, Berlin, Germany",Rudow,Rudow,NeukÃ¶lln,Berlin,Berlin,12357,NULL,NULL,DE,Germany,52.42022,13.49777,1
38262324,f,"Berlin, Berlin, Germany",Rudow,Rudow,NeukÃ¶lln,Berlin,Berlin,12357,NULL,NULL,DE,Germany,52.41593,13.49792,2
37983226,t,"SchÃ¶nefeld, Brandenburg, Germany",Rudow,Rudow,NeukÃ¶lln,SchÃ¶nefeld,Brandenburg,12529,NULL,NULL,DE,Germany,52.39645,13.50006,3
37276851,t,"Berlin, Berlin, Germany",Rudow,Rudow,NeukÃ¶lln,Berlin,Berlin,12357,NULL,NULL,DE,Germany,52.42468,13.49919,4
36095251,f,"Berlin, Berlin, Germany",Rudow,Rudow,NeukÃ¶lln,Berlin,Berlin,12355,NULL,NULL,DE,Germany,52.40832,13.48851,5
38731172,t,"Berlin, Berlin, Germany",Rummelsburg,Friedrichsfelde Nord,Lichtenberg,Berlin,Berlin,10317,NULL,NULL,DE,Germany,52.51187,13.50498,1
38699804,t,"Berlin, Berlin, Germany",Rummelsburg,Neu Lichtenberg,Lichtenberg,Berlin,Berlin,10317,NULL,NULL,DE,Germany,52.50568,13.49026,2
38672652,t,"Berlin, Berlin, Germany",Rummelsburg,Neu Lichtenberg,Lichtenberg,Berlin,Berlin,10317,NULL,NULL,DE,Germany,52.5011,13.49407,3
38590769,t,"Berlin, Berlin, Germany",Rummelsburg,Frankfurter Allee SÃ¼d,Lichtenberg,Berlin,Berlin,10317,NULL,NULL,DE,Germany,52.50589,13.48786,4
38370076,f,"Berlin, Berlin, Germany",Rummelsburg,Neu Lichtenberg,Lichtenberg,Berlin,Berlin,10317,NULL,NULL,DE,Germany,52.5048,13.49533,5
38510436,f,"Bordeaux, Nouvelle-Aquitaine, France",Saint Augustin,Saint Augustin - Tauzin - Alphonse Dupeux,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.83082,-0.59748,1
38343814,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint Augustin,Saint Augustin - Tauzin - Alphonse Dupeux,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.83578,-0.6016,2
38154809,t,"MÃ©rignac, Nouvelle-Aquitaine, France",Saint Augustin,La Glacire,Merignac,MÃ©rignac,Nouvelle-Aquitaine,33700,NULL,NULL,FR,France,44.82936,-0.61828,3
38051054,f,"Talence, Nouvelle-Aquitaine, France",Saint Augustin,Talence,Talence,Talence,Nouvelle-Aquitaine,33400,NULL,NULL,FR,France,44.81807,-0.5954,4
38009554,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint Augustin,Saint Augustin - Tauzin - Alphonse Dupeux,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.82751,-0.59811,5
38868359,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint Bruno,Saint Augustin - Tauzin - Alphonse Dupeux,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.83169,-0.58626,1
38862344,f,"Bordeaux, Nouvelle-Aquitaine, France",Saint Bruno,Saint Augustin - Tauzin - Alphonse Dupeux,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.83203,-0.58414,2
38788738,f,"Bordeaux, 33 - Gironde, France",Saint Bruno,Centre ville (Bordeaux),Bordeaux,Bordeaux,33 - Gironde,33000,NULL,NULL,FR,France,44.83998,-0.58702,3
38745525,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint Bruno,Saint Augustin - Tauzin - Alphonse Dupeux,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.83028,-0.5822,4
38689622,f,"Bordeaux, France",Saint Bruno,Saint Augustin - Tauzin - Alphonse Dupeux,Bordeaux,Bordeaux,,33000,NULL,NULL,FR,France,44.83195,-0.57869,5
38836585,t,"BÃ¨gles, Nouvelle-Aquitaine, France",Saint Jean,Bgles,Bgles,BÃ¨gles,Nouvelle-Aquitaine,33130,NULL,NULL,FR,France,44.81469,-0.54635,1
38810797,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint Jean,Bordeaux Sud,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33800,NULL,NULL,FR,France,44.81438,-0.56423,2
38780071,f,"Bordeaux , Hauts-de-France, France",Saint Jean,Bordeaux Sud,Bordeaux,Bordeaux ,Hauts-de-France,33800,NULL,NULL,FR,France,44.82524,-0.55267,3
38616499,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint Jean,Bordeaux Sud,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33800,NULL,NULL,FR,France,44.82291,-0.55512,4
38593832,t,"BÃ¨gles, Nouvelle-Aquitaine, France",Saint Jean,Bgles,Bgles,BÃ¨gles,Nouvelle-Aquitaine,33130,NULL,NULL,FR,France,44.81123,-0.5552,5
38699638,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint-Seurin - FondaudÃ¨ge,Centre ville (Bordeaux),Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.84616,-0.58414,1
38672272,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint-Seurin - FondaudÃ¨ge,Chartrons - Grand Parc - Jardin Public,Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.85224,-0.58417,2
38577940,f,"Bordeaux, France",Saint-Seurin - FondaudÃ¨ge,Centre ville (Bordeaux),Bordeaux,Bordeaux,,33000,NULL,NULL,FR,France,44.84087,-0.59729,3
38326430,t,"Bordeaux, Nouvelle-Aquitaine, France",Saint-Seurin - FondaudÃ¨ge,Centre ville (Bordeaux),Bordeaux,Bordeaux,Nouvelle-Aquitaine,33000,NULL,NULL,FR,France,44.85095,-0.59225,4
38316412,f,"Le Bouscat, Nouvelle-Aquitaine, France",Saint-Seurin - FondaudÃ¨ge,Le Bouscat,Le Bouscat,Le Bouscat,Nouvelle-Aquitaine,33110,NULL,NULL,FR,France,44.86023,-0.59499,5
38725862,f,"Berlin, Berlin, Germany",SchÃ¶neberg,SchÃ¶neberg-Nord,Tempelhof - SchÃ¶neberg,Berlin,Berlin,10829,NULL,NULL,DE,Germany,52.48974,13.36983,1
38717860,f,"Berlin, Berlin, Germany",SchÃ¶neberg,SchÃ¶neberg-Nord,Tempelhof - SchÃ¶neberg,Berlin,Berlin,10829,NULL,NULL,DE,Germany,52.48883,13.36829,2
38714399,t,"Berlin, Berlin, Germany",SchÃ¶neberg,Friedenau,Tempelhof - SchÃ¶neberg,Berlin,Berlin,12157,NULL,NULL,DE,Germany,52.47152,13.34469,3
38699109,f,"Berlin, Berlin, Germany",SchÃ¶neberg,SchÃ¶neberg-SÃ¼d,Tempelhof - SchÃ¶neberg,Berlin,Berlin,10823,NULL,NULL,DE,Germany,52.48205,13.3475,4
38657949,f,"Berlin, Berlin, Germany",SchÃ¶neberg,SchÃ¶neberg-Nord,Tempelhof - SchÃ¶neberg,Berlin,Berlin,10777,NULL,NULL,DE,Germany,52.49969,13.35033,5
38542118,t,"Berlin, Berlin, Germany",SchmÃ¶ckwitz,SchmÃ¶ckwitz/Karolinenhof/Rauchfangswerder,Treptow - KÃ¶penick,Berlin,Berlin,12527,NULL,NULL,DE,Germany,52.3478,13.64195,1
36620584,t,"Berlin, Berlin, Germany",SchmÃ¶ckwitz,SchmÃ¶ckwitz/Karolinenhof/Rauchfangswerder,Treptow - KÃ¶penick,Berlin,Berlin,12527,NULL,NULL,DE,Germany,52.38275,13.62351,2
35751033,t,"Berlin, Berlin, Germany",SchmÃ¶ckwitz,SchmÃ¶ckwitz/Karolinenhof/Rauchfangswerder,Treptow - KÃ¶penick,Berlin,Berlin,12527,NULL,NULL,DE,Germany,52.38994,13.63155,3
35464295,t,"Berlin, Berlin, Germany",SchmÃ¶ckwitz,SchmÃ¶ckwitz/Karolinenhof/Rauchfangswerder,Treptow - KÃ¶penick,Berlin,Berlin,12527,NULL,NULL,DE,Germany,52.38995,13.63901,4
35340791,t,"Berlin, Berlin, Germany",SchmÃ¶ckwitz,SchmÃ¶ckwitz/Karolinenhof/Rauchfangswerder,Treptow - KÃ¶penick,Berlin,Berlin,12527,NULL,NULL,DE,Germany,52.37549,13.65303,5
38161564,t,"Berlin, Berlin, Germany",Schmargendorf,Grunewald,Charlottenburg-Wilm.,Berlin,Berlin,14193,NULL,NULL,DE,Germany,52.48921,13.29469,1
37924043,t,"Berlin, Berlin, Germany",Schmargendorf,Schmargendorf,Charlottenburg-Wilm.,Berlin,Berlin,14199,NULL,NULL,DE,Germany,52.47759,13.29074,2
37857855,t,"Berlin, Berlin, Germany",Schmargendorf,Grunewald,Charlottenburg-Wilm.,Berlin,Berlin,14193,NULL,NULL,DE,Germany,52.48771,13.29917,3
37265446,t,"Berlin, Berlin, Germany",Schmargendorf,Grunewald,Charlottenburg-Wilm.,Berlin,Berlin,14193,NULL,NULL,DE,Germany,52.48467,13.29288,4
37030099,t,"Berlin, Berlin, Germany",Schmargendorf,Schmargendorf,Charlottenburg-Wilm.,Berlin,Berlin,14199,NULL,NULL,DE,Germany,52.48608,13.30002,5
38710888,t,"Berlin, Berlin, Germany",Siemensstadt,Siemensstadt,Spandau,Berlin,Berlin,13629,NULL,NULL,DE,Germany,52.5442,13.26246,1
